2012-07-23,Ronald Harmon,65
2014-08-18,Roger Harris,71
2014-08-09,Veta Olmstead,70
2014-10-13,Arlean Couch,62
2012-10-06,Angelita Brinkman,66
2014-08-25,Bonnie Rivera,71
2014-04-23,Delia Flowers,79
2012-03-13,Celsa Cousins,109
2013-05-08,Louis Ford,55
2015-03-26,In Stockton,60
2012-07-21,Paul Matthews,70
2014-02-15,Joshua Diaz,63
2012-12-01,Lori Webster,73
2015-04-26,Tameika Pitt,56
2014-01-26,Eddie Montgomery,56
2013-09-03,Marianela Whitt,66
2014-05-12,George Rogers,51
2012-03-18,Muoi Boyle,84
2015-01-12,Felisha Sturgill,84
2015-05-14,Dewey Roberts,74
2015-01-29,Anne Lewis,82
2014-09-26,Maisie Allan,74
2014-04-10,Constance Shelton,71
2015-02-16,Sunshine Rousseau,68
2012-11-28,Krysten Crandall,63
2013-04-01,Gerald Alexander,81
2012-09-28,My Darling,74
2015-05-27,Corey Longoria,54
2013-01-27,Reiko Blais,57
2013-02-27,Kathrine Stitt,89
2014-04-21,Felisha Sturgill,78
2013-07-28,Cristobal Mosher,72
2014-09-27,Emilio Glover,69
2013-05-29,Norma Garcia,68
2012-12-09,Janice Morris,55
2014-03-18,Dave Klein,67
2015-02-15,Olimpia Choate,61
2014-02-03,Kerry Hicks,63
2014-01-28,George Rogers,62
2013-04-29,Randy Perry,85
2014-11-30,Steve Bennett,81
2014-05-14,Buford Kelsey,74
2013-07-18,Felipe Sherman,67
2013-07-26,Santiago Williamson,70
2012-02-05,Errol Turley,73
2014-10-29,Lola Long,99
2013-08-16,Nancy Phillips,81
2014-05-20,Ronald Turner,88
2013-12-11,Joe Adkins,63
2015-01-21,Carl Torres,63
2015-02-16,Isobel Caron,79
2014-09-30,Claude Deaton,84
2012-07-19,Rachell Mcfarlane,82
2012-03-17,Samuel Scott,73
2013-03-30,Dagmar Lira,67
2012-08-28,Mattie Pena,78
2014-12-19,Victor Reynolds,86
2015-02-21,Sandra Norton,99
2012-09-25,Jesse Stewart,47
2014-10-07,Cary Sharkey,59
2014-12-13,Melvin Graves,66
2012-12-11,Shirley Collins,58
2013-06-17,Carol Hall,67
2014-06-13,Lori Jones,48
2015-03-21,Carlos Brown,88
2013-10-03,Linnea Vinson,78
2012-04-03,Machelle Shelby,68
2013-06-25,Branda Emanuel,65
2013-06-02,Nu Yanez,70
2015-03-02,Deborah Hill,58
2013-07-26,Usha Penny,89
2012-03-09,Frieda Blackman,78
2015-05-10,Trena Sears,69
2012-05-19,Lori Henderson,77
2012-01-16,Ethel Griffin,81
2012-08-11,Evelyn Scott,66
2014-08-09,Catherine Ramirez,58
2013-12-21,Maryland Bozeman,76
2012-11-26,Cary Austin,73
2012-01-15,Linn Odom,87
2012-01-09,Maryjo Shackelford,75
2013-03-13,Jose Ross,46
2012-04-17,Mamie Robertson,85
2015-01-19,Thurman Humphreys,84
2012-07-14,Tammie Luther,73
2012-04-13,James Johnson,70
2013-11-25,Leia Oliphant,79
2013-12-08,Rosena Mcclure,65
2013-12-20,Nancy Hines,80
2012-12-30,Ayana Mattox,76
2012-08-17,Marianne Shelton,82
2013-10-18,William Cooper,98
2014-03-15,Wilbur Maxwell,84
2013-10-12,Shawn Garcia,80
2015-04-14,Donna Butler,65
2014-05-13,Cary Cloud,87
2012-06-14,Freddie Kuntz,75
2015-01-05,Shiloh Comer,45
2013-12-03,Gaye Gracia,58
2013-08-20,Lila Waters,59
2012-02-20,Karlene Joiner,71
2012-08-10,Judy Price,67
2014-04-22,Lillie Cummings,56
2012-03-14,Synthia Hendrickson,85
2012-11-10,Phillip White,107
2015-01-27,Darla Chapman,81
2012-02-26,Apolonia Gary,84
2015-02-13,Sherryl Escamilla,78
2012-01-21,Thaddeus Mcclanahan,91
2014-03-10,Manda Chatman,95
2013-06-02,Fred Patterson,65
2014-09-11,Clark Rice,84
2013-01-05,Zenobia Sales,71
2014-12-21,Cleveland Donohue,72
2012-10-23,Rose Adams,80
2015-04-29,Elfreda Kong,72
2013-01-23,Mi Michaels,70
2015-04-23,Lois Kelly,60
2013-04-03,Janet Watson,84
2013-08-04,Louise Richardson,63
2014-08-12,Shawn Garcia,87
2013-06-22,Brandon Barnes,65
2013-05-01,Jesse Stewart,90
2014-04-18,Madlyn Dale,74
2015-04-17,Randal Stevens,96
2012-01-19,Tomas Fuller,83
2013-04-07,Madlyn Dale,50
2013-02-03,Lillian Wright,58
2013-11-02,Victor Reynolds,69
2015-05-11,Gerard Brown,95
2014-06-23,Madelyn Knowlton,61
2014-02-24,Hildegarde Southard,62
2015-03-13,Patricia Hancock,82
2012-12-10,Roger Harris,57
2012-04-29,Tyesha Durr,86
2014-10-04,Gary Thompson,72
2012-07-03,Shiloh Comer,78
2012-07-11,Louise Coleman,96
2014-04-20,Paul Cox,80
2014-09-17,Gerard Brown,75
2011-12-04,Adalberto Hamlin,84
2013-03-01,Valentine Ives,76
2012-02-12,My Darling,70
2013-01-03,Billy Howard,68
2013-09-15,Maryland Bozeman,89
2014-10-21,Jillian Babin,64
2014-03-06,Hwa Sutter,65
2013-01-07,Janell Souza,90
2012-08-04,Roger Harris,83
2015-03-26,Luther Stokes,80
2015-04-22,Rhonda Duncan,79
2012-12-16,Mark Gonzalez,52
2015-02-02,Mildred Mitchell,68
2013-06-07,Anne Lewis,83
2013-01-23,Eleanor Chavez,78
2011-12-20,Denise Lopez,63
2012-09-21,Cicely Vanmeter,91
2013-11-19,Denise Lopez,72
2014-10-16,Isobel Caron,66
2015-04-30,Nancy King,76
2014-10-20,Juana Paul,73
2012-08-28,Jillian Babin,76
2015-03-19,Onita Street,81
2013-06-08,Benjamin Palmer,56
2012-12-10,Randy Perry,72
2013-06-25,Thurman Humphreys,73
2013-03-22,Al Nelson,92
2012-06-14,Buford Kelsey,78
2013-09-19,Kourtney Shay,65
2013-11-26,Lori Henderson,85
2012-08-23,Lakisha Joe,71
2013-03-15,Alfred Figueroa,75
2011-12-08,Trent Kilgore,61
2014-03-15,Opal Lee,84
2015-04-16,Jesse Alexander,74
2012-09-09,Elfriede Magana,70
2013-08-17,Karlyn Bair,89
2012-03-30,Victor Reynolds,84
2012-11-20,Wilfred Sharp,85
2015-01-25,Phyllis Mitchell,61
2013-08-27,Cleopatra Chin,80
2012-10-09,Cheryl Sanchez,70
2012-09-17,Roy Edwards,74
2013-02-02,Danita Kenney,68
2012-02-08,Ruth Green,80
2013-11-18,Lila Waters,98
2015-04-24,Tammie Luther,86
2013-01-01,Lashell Sage,41
2013-11-04,Marianela Whitt,53
2013-12-24,Shawn Brooks,87
2015-05-30,Karen Patterson,94
2014-04-22,Mamie Robertson,51
2013-11-28,Irena Schreiber,86
2014-12-21,Theo Gould,74
2013-05-22,Bertha Miller,75
2014-01-29,Clorinda Talley,68
2013-02-06,Madlyn Dale,93
2012-08-27,Ernest Wright,76
2013-05-09,Belva Irvine,75
2014-07-04,Dorothy Rivera,77
2013-02-06,Benny Maldonado,57
2012-09-10,Sara Rodriguez,60
2015-02-16,Deborah Hill,60
2014-01-14,Patricia Hancock,85
2013-12-18,Benny Maldonado,91
2012-12-24,Sandra Walker,70
2015-02-18,Luke Daniels,70
2014-02-01,Wei Nettles,88
2013-01-10,Ashton Peyton,84
2014-04-03,Danita Kenney,66
2013-06-15,Carole Fisher,52
2014-09-03,Elfriede Magana,60
2013-04-30,Raul Meyer,83
2012-08-10,Vashti Wesley,98
2012-03-27,Margaret Henderson,71
2013-10-15,Lillie Cummings,92
2014-04-26,James Johnson,76
2012-07-28,Lillie Cummings,73
2015-03-31,Patricia Hancock,79
2013-12-04,Lance Reese,89
2014-09-13,Gregory Blake,69
2013-10-21,Bryant Underwood,98
2013-08-20,Arleen Gold,81
2013-01-11,Jason Washington,77
2012-11-29,Christina Richardson,49
2012-09-05,Louis Roberts,71
2012-06-13,Sommer Cummins,96
2015-05-04,Cameron Oliver,79
2014-02-10,Benny Maldonado,69
2012-08-14,Meghan Payne,54
2012-11-09,Belva Irvine,54
2012-12-07,Michelle Jackson,67
2012-02-04,Opal Lee,63
2012-03-24,Sophia Barrett,77
2012-01-23,Amos Greer,72
2013-11-02,Verna Valdez,76
2013-02-08,Tarah Upshaw,55
2013-01-26,Royal Benavides,84
2015-05-10,Ann Bennett,84
2012-08-05,Luther Stokes,57
2014-12-14,Marianne Shelton,67
2014-12-19,Lillian Wright,92
2013-11-26,Jackie Alvarado,74
2014-02-15,Teresa Miller,46
2012-10-24,Kourtney Shay,77
2014-03-22,Carmelia Bull,68
2013-01-07,Kourtney Shay,64
2013-05-02,William Martin,50
2013-10-29,Steve Romero,53
2013-11-09,Vicky Fowler,74
2012-12-28,Joan Rodriguez,65
2012-07-22,Jana Simon,93
2015-02-18,Daryl Staley,91
2014-10-22,Debra Williams,69
2013-03-08,Shirley Collins,71
2012-02-19,Katherine Roberts,54
2012-01-01,Cherilyn Eastman,78
2012-04-23,Ayako Robins,69
2013-09-03,Kenda Conger,61
2014-03-24,Errol Turley,90
2013-01-07,Paula Allen,73
2013-04-22,Kallie Riggins,75
2013-06-15,Janet Watson,72
2013-06-08,Tonya Garza,67
2013-10-09,Gaye Gracia,81
2015-01-14,Peter Lopez,85
2014-10-19,Hazel Mcdonald,85
2015-04-09,Heather Allen,81
2013-02-18,Darla Chapman,82
2012-08-07,Albert Flores,81
2015-02-20,Clorinda Talley,61
2014-06-17,Erik Thornton,76
2014-04-19,Debra Williams,66
2014-07-15,Paul Lee,65
2013-10-26,Angelina Hoffman,70
2012-03-11,Elana Trent,62
2013-08-22,Verline Dias,94
2014-12-07,Janice Ward,88
2014-01-20,Ruby Ramirez,80
2012-04-19,Leanne Douglass,92
2012-04-02,Karen Patterson,80
2014-09-10,In Stockton,88
2014-03-16,Ted Walton,70
2011-12-04,Michelle Walker,71
2014-08-15,Mi Michaels,69
2012-06-04,Pamala Mcqueen,65
2012-11-29,Letisha Dejesus,50
2013-02-03,Steve Bennett,69
2014-08-21,Ollie Pina,88
2013-04-21,Leonard Greene,69
2012-01-02,Ying Bustamante,72
2013-10-25,Iris Reid,72
2012-03-17,Denise Morgan,81
2013-10-27,Sara Russell,76
2012-05-12,Melia Moye,87
2012-12-09,Diego Wooten,58
2013-09-24,Robbi Ybarra,77
2015-01-02,Suzette Furr,78
2012-11-07,Ronnie Lloyd,71
2015-02-23,Joslyn Armstead,70
2012-11-03,Vashti Wesley,78
2014-10-18,Casey Padilla,76
2013-08-28,Denise Lopez,75
2014-04-02,Wilhemina Fournier,75
2012-08-21,Martha Jones,79
2015-04-16,Lenita Isaacson,72
2014-10-11,Usha Penny,71
2012-02-21,Paul Lee,77
2015-03-12,Lenita Isaacson,58
2012-02-18,Van Gage,82
2014-03-01,Ronald Harmon,87
2014-04-04,Jeremiah Stanley,90
2013-02-21,Brandon Barnes,52
2015-05-21,Eddie Montgomery,77
2013-07-22,Martha Jones,73
2013-05-28,Rose Jenkins,68
2012-03-13,Irish Nevarez,68
2013-09-13,Rose Adams,66
2012-11-23,Trent Kilgore,70
2013-03-01,Gene Powell,87
2015-03-15,Marjorie Mendez,65
2012-09-03,Susan Foster,89
2014-11-12,Daniel Clark,73
2012-12-29,Jacqueline Taylor,93
2012-02-21,Beulah Vega,87
2014-02-08,Halina Lugo,62
2014-01-31,Edward Allison,59
2012-12-21,Lydia Green,86
2012-10-25,Timmy Jennings,90
2013-05-04,Marjorie Mendez,54
2014-04-26,Phillip Price,83
2014-07-14,In Stockton,84
2012-05-14,Diana Rogers,77
2014-12-25,Muoi Boyle,68
2014-06-16,Candice Craig,71
2014-06-27,Felicia Conner,94
2014-03-16,Damon Hammond,73
2012-01-13,Quincy Posey,70
2015-02-22,Delia Flowers,75
2014-04-16,Aileen Isom,84
2014-03-28,Homer Vargas,60
2013-05-07,Diane Thomas,70
2013-10-18,Nelia Werner,82
2012-11-11,Toni Schmidt,89
2013-10-28,Hildegarde Southard,92
2014-05-05,Neva Romeo,75
2012-02-13,Lester Freeman,73
2013-10-08,Krystal Henry,68
2012-10-28,Jerry Nelson,69
2012-09-25,Sommer Cummins,78
2015-02-11,Siu Carnes,74
2013-09-05,Tammy Diaz,62
2013-12-20,Adelia Larue,71
2013-09-03,Millard Sellers,64
2013-01-04,Lisa West,84
2013-07-21,Kathi Thibodeaux,50
2013-03-21,Gennie Velazquez,52
2015-02-01,Belva Irvine,79
2013-06-15,Shirley Collins,80
2012-09-09,Wilfred Sharp,74
2014-04-27,Claude Shultz,67
2013-03-09,Trena Sears,83
2012-08-28,My Darling,75
2015-04-09,Mi Michaels,72
2012-05-29,Benjamin Washington,96
2014-10-01,Kourtney Shay,67
2013-12-02,Edward Steward,71
2014-12-08,Amy Peterson,72
2014-09-22,Larry Edwards,65
2012-06-17,Hazel Mcdonald,59
2013-11-19,Siu Carl,69
2015-03-10,Carole Fisher,73
2013-06-03,Louis Roberts,41
2014-06-08,Richard Perez,60
2014-08-05,Dean Morales,50
2011-12-27,Kathi Thibodeaux,80
2014-08-10,Harold Davis,90
2014-06-20,Eddie Montgomery,64
2014-07-28,Phylicia Seals,71
2012-01-27,Tyler Parks,64
2014-08-05,Maryanna Spangler,68
2012-10-10,Jackie Alvarado,92
2014-09-05,Murray Boss,81
2013-04-04,Audrey Miles,68
2013-01-09,Marshall Henderson,59
2014-04-26,Sunshine Rousseau,48
2015-03-27,Juana Paul,64
2014-03-15,Lillie Cummings,78
2015-01-07,Irene Harris,60
2013-07-17,Bobby Hill,70
2013-02-14,Ryan Powell,87
2013-05-20,Towanda Barr,60
2015-01-21,Diane Thomas,86
2014-01-08,Gennie Velazquez,88
2015-01-12,Hannah Hanson,79
2015-03-17,Carisa Gallant,81
2014-01-30,Robin Miller,80
2013-10-25,Martha Jones,85
2013-02-16,Harold Davis,79
2013-07-08,Mariko Pham,83
2012-09-11,Sara Russell,64
2012-03-25,Raul Meyer,78
2015-05-03,Roderick Ramsey,88
2012-12-02,Alma Marsh,89
2014-06-28,Cyril Harkins,73
2014-05-02,Letisha Dejesus,87
2014-10-22,Evelyn Taylor,50
2012-10-10,Kallie Riggins,85
2014-01-12,Missy Kellogg,99
2015-01-23,Ruby Ramirez,78
2013-11-30,Jolene Guffey,86
2012-09-29,Charlene Flowers,76
2013-12-09,Tammara Farley,93
2014-12-31,Treva Greenlee,76
2014-05-09,Margaret Henderson,67
2013-02-06,Apolonia Gary,86
2013-11-11,Elisha Moseley,71
2012-04-17,Louise Richardson,83
2012-08-29,Elana Tomlin,59
2014-04-24,Christie Hicks,80
2012-06-19,Jane Wood,66
2012-10-19,Arden Brower,95
2015-04-04,Lanie Oreilly,60
2012-11-03,Janet Watson,66
2014-10-17,Joan Price,79
2013-10-02,Phyllis Perry,71
2014-03-21,Carisa Gallant,76
2012-02-08,Delores Holt,62
2012-02-22,Jillian Babin,86
2013-04-22,Rob Getz,70
2012-06-08,Mattie Pena,81
2012-07-18,Janet Moore,73
2014-12-17,Helen Peterson,62
2013-12-23,Tammy Evans,79
2014-11-06,Jerry Nelson,76
2014-10-26,Maryland Bozeman,93
2014-08-07,Margaret White,80
2014-09-21,Van Gage,88
2014-02-06,Henry Berefits,67
2012-09-03,Adelia Larue,39
2013-11-29,Shanna Bradshaw,68
2012-07-27,Susan Foster,84
2012-01-16,Young Pettis,90
2012-05-24,Santiago Williamson,79
2015-01-10,Lyndia Mclemore,90
2013-07-30,Robbi Ybarra,97
2014-01-10,Alyson Mclain,70
2014-07-09,Katherine Roberts,75
2012-10-15,Adam Adams,80
2014-08-20,Maggie Jimenez,80
2015-01-20,Betty Guzman,77
2014-09-18,Prudence Lund,69
2012-06-08,Rosena Mcclure,88
2014-02-28,Clorinda Talley,68
2013-10-06,Amos Greer,91
2012-07-30,Zenobia Sales,85
2013-10-04,Sara Russell,78
2014-05-21,David Russell,72
2015-04-05,Dorothy Phillips,70
2013-10-15,Carlos Brown,84
2012-08-25,Towanda Barr,57
2014-12-19,Danita Kenney,68
2013-01-27,Lauren Riddick,72
2014-09-26,Opal Lee,82
2013-06-24,Verdell Anthony,78
2015-05-15,Elfreda Kong,85
2014-08-02,Vashti Wesley,103
2013-04-11,Quincy Posey,85
2014-11-05,David Barnes,81
2013-04-10,Samatha Sibley,74
2012-07-28,Sherika Will,81
2012-01-23,Alberto Patton,65
2014-10-31,Cheryl Sanchez,57
2014-02-16,Pat George,104
2013-01-09,Jennifer Miller,75
2014-12-06,Ashley Davis,87
2012-06-17,Catherine Ramirez,70
2013-05-10,Joan Rodriguez,80
2015-04-14,Shiloh Comer,90
2012-09-19,Mark Gonzalez,75
2014-04-11,Irene Harris,77
2013-10-26,Marjorie Mendez,63
2013-03-22,Terrance Bowers,61
2014-01-03,Felipe Sherman,79
2013-07-31,Dean Morales,69
2014-03-02,Hannah Ortega,54
2012-03-11,Ignacia Rounds,66
2012-04-25,Mi Michaels,78
2014-02-28,Nicolasa Kaminski,83
2012-07-18,Timmy Jennings,64
2013-11-15,Constance Shelton,83
2012-07-01,Bailey Coker,55
2012-08-10,Kathi Thibodeaux,82
2013-09-26,Bobby Hill,50
2014-06-22,Jeanetta Cabral,64
2013-09-28,Karen Brooks,71
2013-01-27,Albert Holland,81
2012-08-20,Maryjo Shackelford,75
2015-01-20,Jolene Guffey,76
2013-02-13,Shante Webber,83
2014-09-13,Winfred Baines,67
2013-01-10,Murray Boss,79
2012-12-21,Patricia Martinez,72
2013-11-27,Betty Guzman,84
2013-06-01,Edward Ray,84
2013-04-25,Raquel Hernandez,80
2012-04-30,Linnea Vinson,83
2012-12-15,Wei Nettles,68
2014-08-27,Ronald Turner,68
2014-03-24,Maryland Bozeman,75
2012-09-05,Rosanne Salley,80
2013-11-08,Rebecca Martinez,74
2014-06-16,Pam Hunter,82
2012-05-13,Stephanie Torres,84
2014-04-08,Ralph Griffin,70
2014-06-22,Freddie Kuntz,65
2012-02-09,Cecilia Gardner,59
2013-02-22,Wilbur Maxwell,71
2013-09-30,Melvin Richardson,85
2012-09-09,Estefana Gallant,69
2012-04-09,Philip Washington,67
2015-04-06,Elana Tomlin,79
2012-02-29,Joshua Diaz,82
2014-03-25,Gregory Blake,82
2012-01-10,Malka Dangelo,60
2012-07-29,Patsy Barber,93
2013-07-14,Myrtis Mccormack,93
2015-02-10,William Martin,87
2012-04-10,Nancy King,67
2012-04-30,Maisie Allan,83
2013-04-14,Hellen Clements,68
2011-12-30,Lonny Warden,75
2012-09-25,Lonny Warden,68
2014-05-06,Kerry Hicks,95
2012-09-04,Ignacia Rounds,98
2015-02-13,Shaun Thompson,88
2012-09-18,Sarah Griffin,72
2014-11-24,Keith Hill,76
2011-12-23,Melvin Richardson,83
2014-11-20,Constance Shelton,82
2014-04-08,Janet Watson,63
2013-03-13,Maurine Marcum,74
2013-02-06,Winfred Baines,67
2011-12-18,Mattie Pena,45
2013-02-05,David Barnes,58
2014-02-10,Roberto Hudson,59
2013-11-19,Jordan Thornton,71
2013-06-12,Charlene Flowers,91
2014-02-18,Peter Lopez,84
2014-08-05,Denita Andrew,67
2015-04-09,Ted Walton,91
2015-01-22,Jean Hogan,56
2012-03-12,Felton Tolliver,72
2014-01-12,Yu Hawley,75
2012-11-21,Chi Paine,64
2015-04-15,Diane Thomas,68
2013-08-18,Peter Gray,56
2012-10-07,Perry Kilgore,77
2014-02-03,Alan Hall,78
2013-06-24,Valentine Ives,65
2013-02-10,Rosena Mcclure,44
2014-05-04,Juana Paul,86
2014-10-06,Shaun Thompson,70
2013-02-05,Angelina Hoffman,77
2012-03-26,Sharon Howard,69
2013-06-26,Rana Chisholm,81
2014-10-17,Linda Cooper,65
2014-01-21,Ronald Turner,70
2014-11-26,Eddie Montgomery,56
2012-11-27,Winfred Isaac,80
2014-04-21,Luke Daniels,59
2013-02-26,Ronnie Lloyd,72
2013-08-07,Melia Moye,73
2013-12-19,Emilio Glover,88
2015-03-01,Sophia Barrett,60
2012-10-06,Donald Smith,74
2015-03-07,Eric Bryant,71
2015-01-29,Trena Sears,77
2012-10-18,Billy Howard,71
2013-02-26,Kim Berry,77
2012-10-25,Mi Guerin,64
2012-11-27,Lydia Pope,61
2012-08-24,Christie Hicks,64
2014-06-16,Arden Brower,69
2012-10-21,Roy Edwards,73
2015-01-11,Pam Hunter,74
2014-06-21,Michelle Jackson,64
2014-12-24,Lonny Warden,91
2012-08-27,Lester Freeman,70
2013-07-19,Bobby Sanders,66
2012-03-12,Jaime Tran,82
2014-09-09,Xochitl Crowe,54
2011-12-26,Logan Thao,82
2015-03-08,Royal Benavides,85
2012-07-22,Janice Morris,76
2013-11-17,Sarah Griffin,72
2013-03-18,Kathryn Ross,76
2013-02-15,Linnea Vinson,78
2014-12-18,Fleta Hewitt,65
2014-05-29,Augustine Proffitt,68
2014-12-05,Chris Bailey,75
2012-12-24,Sandra Walker,82
2014-04-30,Tina Hughes,66
2013-03-09,Erma Hansen,73
2013-04-07,Louis Powell,75
2014-12-30,Tyler Parks,57
2012-04-26,Siu Carl,79
2013-05-21,Freddie Kuntz,67
2012-05-03,Charles Sanders,64
2012-08-15,Louis Powell,74
2014-03-18,Sherika Will,72
2014-09-30,Adelia Larue,82
2013-06-13,Joie Masterson,49
2013-02-21,Maurine Marcum,96
2013-01-06,Walter Martin,79
2014-06-04,Lashon Doherty,72
2013-10-22,Haydee Varney,90
2012-07-28,Aubrey Walters,84
2014-01-19,Karlene Joiner,73
2012-01-07,Denise Morgan,85
2014-05-10,Bobby Sanders,68
2014-08-14,Patrica Perales,76
2012-12-16,Nola Troy,85
2014-03-30,Letisha Dejesus,78
2015-02-24,Floretta Settle,92
2012-05-18,Guy Mcbride,65
2014-12-17,Maryland Bozeman,52
2013-09-29,Christie Hicks,51
2014-06-28,Chae Hermann,93
2015-05-10,Benton Duffy,83
2014-06-16,Bobby Hill,70
2012-01-01,Shawn Brooks,62
2012-05-16,Mamie Robertson,66
2012-08-01,Bettyann Odell,84
2015-04-17,Adelia Larue,98
2011-12-06,Freddie Kuntz,51
2015-04-23,Mark Gonzalez,64
2013-04-08,Patsy Collier,78
2014-10-24,Hannah Ortega,60
2014-06-16,Michelle Walker,86
2013-09-16,Leanne Douglass,79
2012-05-04,Lydia Green,78
2013-01-18,Phylicia Seals,90
2013-08-09,Elfreda Kong,76
2015-01-17,Lauren Riddick,78
2015-01-15,Millard Sellers,73
2012-10-11,Casey Padilla,74
2014-04-26,Roberto Hudson,53
2012-02-04,Rose Riley,95
2013-12-01,Francis Reyes,59
2014-02-10,Alan Hall,83
2014-07-26,Kathryn Ross,70
2013-01-18,Ernest Wright,61
2015-01-15,Delores Holt,58
2012-08-09,Phillip Price,85
2012-09-19,Jason Cain,86
2014-11-23,Lashawna Tilley,75
2014-08-18,Bertha Miller,59
2014-07-06,Mi Michaels,95
2012-04-04,Cleopatra Chin,64
2013-02-02,Reda Medlock,50
2013-05-28,Veta Olmstead,76
2011-12-27,Martha Jones,93
2014-03-09,Charise Westbrook,74
2012-12-20,Katrina Christensen,82
2014-12-26,Valentine Ives,59
2013-06-21,Doris Nelson,71
2014-10-31,Roberto Hudson,64
2013-10-13,Winfred Isaac,96
2012-05-25,Rose Jenkins,69
2013-06-03,Donna Butler,69
2014-12-21,Buford Kelsey,67
2011-12-29,Arleen Gold,70
2012-06-02,Susan Scott,66
2012-01-03,Audrey Miles,77
2011-12-09,Phyllis Mitchell,72
2012-05-16,Danielle Hodges,97
2014-10-05,Corey Cline,81
2015-03-16,Thaddeus Mcclanahan,85
2014-06-24,Justin Bryant,67
2014-05-11,Mattie Pena,52
2015-01-09,Gene Powell,95
2012-05-23,Denise Lopez,68
2012-08-28,Irene Harris,75
2012-08-14,Ronnie Lloyd,78
2014-10-15,Patsy Barber,85
2012-12-15,Deborah Hill,74
2014-06-24,Iraida Fries,100
2013-04-24,Buford Kelsey,79
2014-08-09,Carl Torres,65
2014-05-27,Tammy Evans,73
2012-04-26,Joan Price,89
2014-05-04,Claude Deaton,72
2014-12-29,Chae Hermann,61
2014-01-19,Margarete Amato,79
2012-07-20,Elfriede Magana,62
2013-02-09,James Johnson,66
2013-04-21,Floretta Settle,72
2014-02-11,Floretta Settle,71
2013-05-05,Janice Morris,72
2014-10-03,Andrea Gonzales,79
2014-04-17,Sanda Gough,72
2012-05-25,Herb Sparkman,62
2014-09-22,Jacqueline Taylor,72
2013-01-09,Faustino Kurtz,71
2014-06-29,Shawn Brooks,67
2013-04-21,Zoe Colby,88
2014-10-23,Phillip Price,54
2012-10-06,Cyril Harkins,76
2012-05-19,Patsy Barber,62
2011-12-19,Denise Lopez,88
2012-11-21,Marc Sanders,51
2013-02-23,Carl Torres,68
2012-12-22,Brandon Barnes,83
2011-12-05,Jack Gibson,77
2013-08-13,Christopher Stewart,85
2012-11-06,Lori Webster,64
2012-08-04,Kourtney Shay,61
2013-03-20,Steve Romero,76
2014-09-02,Joan Rodriguez,76
2013-10-19,Shiloh Comer,90
2013-12-30,Letisha Dejesus,75
2012-12-31,Cristobal Mosher,66
2013-06-07,Patsy Collier,75
2014-02-22,Lashell Sage,73
2012-10-15,Dean Morales,77
2014-03-15,Jackie Alvarado,106
2013-02-11,Oleta Whyte,69
2014-03-20,James Douglas,93
2014-02-05,Rose Riley,58
2014-09-06,Margaret Henderson,71
2013-01-09,Colette Bohannon,94
2013-11-15,Winfred Isaac,87
2013-05-14,Velia Robb,76
2013-04-24,Sandra Norton,59
2015-05-10,Jennifer Miller,72
2013-11-27,Sidney Butler,96
2012-03-31,Amos Greer,54
2014-06-02,Rhonda Warren,86
2012-11-17,Kyle Jenkins,80
2012-05-19,Chau Turpin,77
2013-11-07,Thaddeus Mcclanahan,89
2014-01-15,Margaret Henderson,82
2014-05-13,Susan Scott,74
2012-01-27,Leisha Bertrand,59
2015-03-14,Diane Long,102
2012-06-10,Matthew Robinson,75
2014-08-14,John Johnson,81
2012-11-15,Val Pollack,88
2015-04-24,Ayako Robins,57
2014-06-25,Adelia Beals,89
2012-06-30,David Russell,62
2012-07-05,Tomoko Shipp,80
2013-02-13,Marianne Shelton,80
2014-02-05,Albert Jackson,67
2015-04-10,Kathryn James,91
2012-05-09,Daryl Staley,55
2013-02-05,Alisia Tuttle,87
2013-03-02,Ying Bustamante,66
2013-05-16,Susie Castro,47
2013-05-07,Garry Lane,77
2013-05-07,Candice Craig,77
2015-05-14,Sandra Walker,70
2012-05-29,Phyllis Perry,87
2014-06-18,Jose Ross,84
2012-05-09,Celesta Jefferies,74
2012-03-04,Irene Harris,66
2013-11-20,Quincy Posey,64
2011-12-05,Roderick Ramsey,62
2013-08-02,Tamra Beaver,77
2015-05-03,Markita Riddle,61
2012-10-17,Juliette Cerda,83
2012-06-16,Michelle Walker,55
2012-04-21,Ron Jensen,77
2014-02-19,Nicholas Wagner,74
2012-01-05,Hannah Ortega,81
2013-11-14,Samuel Bell,70
2014-05-18,Hallie Ripley,100
2013-12-22,Lois Kelly,71
2013-08-21,Pat George,58
2013-10-08,Sidney Butler,75
2013-04-06,Gary Thompson,99
2015-04-02,Joyce Young,81
2012-12-17,Helena Gilliland,70
2013-11-18,Roberto Hudson,76
2011-12-16,Joy Schwartz,79
2012-09-08,Kim Berry,74
2014-07-31,Lydia Green,84
2012-09-01,Loreta Kiser,85
2014-04-20,Kenda Conger,80
2012-09-02,Emily Marshall,49
2012-10-13,Cherilyn Eastman,68
2015-02-11,Corey Longoria,66
2014-03-21,Evelyn Taylor,51
2013-11-22,Kathryn James,81
2014-07-24,Sammy Morgan,79
2013-05-11,Elana Tomlin,92
2013-01-03,Guy Mcbride,95
2012-05-05,Anthony Cooper,76
2012-02-17,Tammara Farley,81
2014-10-30,Robbi Ybarra,67
2013-12-05,Noelle Earls,58
2014-10-30,Tarah Upshaw,74
2013-03-15,Jennifer Miller,83
